attraction_name,review stars,review text
"Red Dot Design Museum, Singapore",5,"For those who like these kind of design stuff, it's good to have a look around some cool stuff for sale. They allowed to take picture and staffs are very friendly.
There is carnival event going on atm near this museum until April 2018.Had so much fun and foods look yummy.gonna come back again to play."
"Red Dot Design Museum, Singapore",4,"Interesting, really put me into perspective regarding technology and human nature"
"Red Dot Design Museum, Singapore",4,"Is a really nice place to check upcoming concepts, they display most of the things you as a designer will like to see."
"Red Dot Design Museum, Singapore",1,"If you enjoy cardboard print outs of red dot design awarded products that you can see online. I urge you to not miss this exhibition.

I would also suggest you do a 180 degree then as soon as you enter the museum - it’s best enjoyed this way. 🚨🚨🚨👇"
"Red Dot Design Museum, Singapore",5,It's quite different experience. But it is good idea to have these kind of museum to see what is happening around and what is new.
"Red Dot Design Museum, Singapore",4,"Its a comparatively small museum and when you are searching for the good old furniture design classics, thats not the right spot for you. Most of the objects displayed are technical applications, but it is still worth it. The cafe at the ground floor is highly recommanded and you get 10% off, with the entrance ticket of the exhibition."
"Red Dot Design Museum, Singapore",5,Nice place to visit for a research student. It’s awesome to see story about life and AI.
"Red Dot Design Museum, Singapore",5,"Staff was very helpful, kudos to them!"
"Red Dot Design Museum, Singapore",5,This place have some of the best product invention. The design worth the award.
"Red Dot Design Museum, Singapore",5,"This place is wonderfully decorated with technological advancement in humanity history. If you have sometime, it is definitely recommended to come visit the place"
"Red Dot Design Museum, Singapore",5,its was amazing seeing some innovation in terms with our technology. I highly recommend it 🤗
"Red Dot Design Museum, Singapore",5,"The idea of opening the winners and nominee entry is very open and inspiring, for both creative and general public"
"Red Dot Design Museum, Singapore",5,The exhibits were great and the book that came along with the ticket was thick and wonderfully describes the exhibits in great detail and helped me understand more about it
"Red Dot Design Museum, Singapore",5,So many cool designs! Not too exxy either
"Red Dot Design Museum, Singapore",2,"Not much to see there, as the winning prototypes are, in most cases,  not exposed (just pictures and descriptions, but they are too succinct to be truly informative).
The venue is nice tho and the cafe is great."
"Red Dot Design Museum, Singapore",2,The museum is very small. It takes u just around 10-15 mins to view through all stuffs. The stuffs exhibited there are cool/ design awarded products
"Red Dot Design Museum, Singapore",5,Nice museum showcasing innovative and thought provoking product design
"Red Dot Design Museum, Singapore",4,"TBH there's nothing much to see at this 2 storey museum. It displays some kinds of technology things and sells some souvenirs. If you're interested cameras, robots and stuff like that. This can be a place for you to visit.
The entrance ticket costs about 10$ SGD."
"Red Dot Design Museum, Singapore",5,Excellent museum with very interesting exhibits. Also nice shop and a lovely cafe to enjoy the time afterwards
"Red Dot Design Museum, Singapore",5,"They give free food. Thats enough, whatelse, five starss"
"Red Dot Design Museum, Singapore",5,It is very interesting and I want to visit again next time.
"Red Dot Design Museum, Singapore",5,Friendly staff. Interesting displays. Would come again!
"Red Dot Design Museum, Singapore",5,"Second level was much more interesting, definitely worth the trip down here!"
"Red Dot Design Museum, Singapore",4,I feel I pay $12 to get a plenty of ads 😂
"Red Dot Design Museum, Singapore",5,Really cool museum. The book you get is easily worth the price of admission by itself.
"Red Dot Design Museum, Singapore",5,Beautiful designs and displays. Friendly staff and worth the visit. The cafe food  is great as well.
"Red Dot Design Museum, Singapore",5,"Very nice and interesting museum, all the new design technology chosen by red dot is very good"
"Red Dot Design Museum, Singapore",5,Small and simple but nice and interesting enough. Still worth the time.
"Red Dot Design Museum, Singapore",5,Great spatial experience and a really unique museum. Friendly staffs as well :)
"Red Dot Design Museum, Singapore",5,"Lovely shop. I went for the local designers market, but it was much smaller than before. Please come back guys! The old market was so good!"
"Red Dot Design Museum, Singapore",5,I study AI and philosophy and this was a really good curation!
"Red Dot Design Museum, Singapore",4,Can see many unique design products. Interesting pieces
"Red Dot Design Museum, Singapore",5,Thank you Singapore!
"Red Dot Design Museum, Singapore",5,"Worth visiting, not that big of a museum, but filled with beautiful and innovative design to refresh your mind."
"Red Dot Design Museum, Singapore",5,"Very nice place, excellent product design exhibition. Good for everyone."
"Red Dot Design Museum, Singapore",5,"Nice museum, and good to visited here."
"Red Dot Design Museum, Singapore",5,The staff there is warm and friendly. Very knowledgeable about the museum products
"Red Dot Design Museum, Singapore",5,A good  place to learn how to design a great product
